Source=C#
UMCIndex	UMCNET	AlignedMass
12642	0.2348	1069.6
12643	0.44477	1069.7
12644	0.4598	1070.1
12645	0.19066	1070.5
12646	0.18424	1070.5
12647	0.17456	1070.5
12648	0.18067	1070.5
12649	0.3975	1070.5
12650	0.13114	1070.5
12651	0.17898	1070.6
12652	0.25584	1070.6
12653	0.34938	1070.6
12654	0.31196	1070.6
12655	0.16825	1070.6
12656	0.23964	1070.6
12657	0.11912	1070.6
12658	0.2241	1070.6
12659	0.15242	1070.6
12660	0.25331	1070.6
12661	0.16563	1070.6
12662	0.23522	1070.6
12663	0.27453	1070.6
12664	0.22304	1070.6
12665	0.35632	1071.5
12666	0.247	1071.5
12667	0.13409	1071.5
12668	0.30543	1071.5
12669	0.19536	1071.5
12670	0.21256	1071.5
12671	0.28148	1071.5
12672	0.15506	1071.5
12673	0.10333	1071.5
12674	0.22347	1071.5
12675	0.21766	1071.5
12676	0.14569	1071.5
12677	0.37586	1071.6
12678	0.17793	1071.6
12679	0.18277	1071.6
12680	0.28295	1071.6
12681	0.31048	1071.6
12682	0.36305	1071.6
12683	0.32227	1071.6
12684	0.59333	1071.6
12685	0.18604	1071.6
12686	0.22704	1071.6
12687	0.2185	1071.6
12688	0.17456	1071.6
12689	0.24237	1071.6
12690	0.26443	1071.6
12691	0.3599	1071.6
12692	0.54438	1071.6
12693	0.1853	1071.6
12694	0.2164	1071.6
12695	0.31027	1071.6
12696	0.37922	1071.6
12697	0.31848	1071.6
12698	0.28695	1072.5
12699	0.39792	1072.5
12700	0.34243	1072.5
12701	0.33279	1072.5
12702	0.13156	1072.5
12703	0.29475	1072.5
12704	0.26401	1072.5
12705	0.12228	1072.5
12706	0.14022	1072.5
12707	0.28716	1072.5
12708	0.23879	1072.5
12709	0.51587	1072.5
12710	0.32437	1072.5
12711	0.1813	1072.5
12712	0.31511	1072.6
12713	0.31932	1072.6
12714	0.19655	1072.6
12715	0.15359	1072.6
12716	0.093228	1072.6
12717	0.25873	1072.6
12718	0.30754	1072.6
12719	0.20751	1072.6
12720	0.21171	1072.6
12721	0.17036	1072.6
12722	0.27811	1072.6
12723	0.22283	1072.6
12724	0.48761	1072.6
12725	0.22936	1072.6
12726	0.247	1072.6
12727	0.27201	1072.6
12728	0.14064	1072.6
12729	0.28884	1072.6
12730	0.34538	1072.6
12731	0.16804	1072.6
12732	0.23041	1072.6
12733	0.38259	1072.6
12734	0.30501	1072.6
12735	0.40677	1072.6
12736	0.358	1072.6
12737	0.25789	1073.4
12738	0.21934	1073.5
12739	0.26591	1073.5
12740	0.18277	1073.5
12741	0.35064	1073.5
12742	0.333	1073.5
12743	0.38638	1073.5
12744	0.42746	1073.5
12745	0.29433	1073.5
12746	0.39666	1073.5
12747	0.17646	1073.5
12748	0.47952	1073.5
12749	0.28779	1073.5
12750	0.10687	1073.6
12751	0.24511	1073.6
12752	0.21556	1073.6
12753	0.165	1073.6
12754	0.13618	1073.6
12755	0.33005	1073.6
12756	0.24384	1073.6
12757	0.10771	1073.6
12758	0.12039	1073.6
12759	0.35632	1073.6
12760	0.34517	1073.6
12761	0.21892	1073.6
12762	0.41543	1073.6
12763	0.48313	1073.6
12764	0.2779	1073.6
12765	0.32647	1073.6
12766	0.37796	1073.6
12767	0.31679	1073.6
12768	0.35295	1073.6
12769	0.22157	1074.5
12770	0.26633	1074.5
12771	0.13745	1074.5
12772	0.35232	1074.5
12773	0.18604	1074.5
12774	0.12481	1074.5
12775	0.3746	1074.5
12776	0.28779	1074.5
12777	0.19515	1074.5
12778	0.14611	1074.5
12779	0.35485	1074.5
12780	0.29052	1074.5
12781	0.40967	1074.5
12782	0.15284	1074.5
12783	0.46023	1074.6
12784	0.22473	1074.6
12785	0.30627	1074.6
12786	0.20919	1074.6
12787	0.37354	1074.6
12788	0.15806	1074.6
12789	0.35106	1074.6
12790	0.22957	1074.6
12791	0.39409	1074.6
12792	0.31132	1074.6
12793	0.17982	1074.6
12794	0.13451	1074.6
12795	0.29116	1075
12796	0.13576	1075.5
12797	0.2621	1075.5
12798	0.27559	1075.5
12799	0.22746	1075.5
12800	0.28421	1075.5
12801	0.26125	1075.5
12802	0.27685	1075.5
12803	0.50267	1075.5
12804	0.13745	1075.6
12805	0.1873	1075.6
12806	0.22115	1075.6
12807	0.22536	1075.6
12808	0.24195	1075.6
12809	0.39198	1075.6
12810	0.1419	1075.6
12811	0.25394	1075.6
12812	0.21724	1075.6
12813	0.11612	1075.6
12814	0.362	1075.6
12815	0.13938	1075.6
12816	0.41754	1075.6
12817	0.32016	1075.6
12818	0.40946	1075.6
12819	0.33615	1075.6
12820	0.37333	1076.1
12821	0.32816	1076.5
12822	0.15032	1076.5
12823	0.19235	1076.5
12824	0.27853	1076.5
12825	0.28779	1076.5
12826	0.5828	1076.5
12827	0.27032	1076.5
12828	0.26359	1076.5
12829	0.1499	1076.5
12830	0.325	1076.6
12831	0.14822	1076.6
12832	0.21066	1076.6
12833	0.24279	1076.6
12834	0.22199	1076.6
12835	0.35674	1076.6
12836	0.19655	1076.6
12837	0.13745	1076.6
12838	0.1008	1076.6
12839	0.19536	1076.6
12840	0.24511	1076.6
12841	0.38533	1076.6
12842	0.31616	1076.6
12843	0.24258	1076.6
12844	0.30564	1077
12845	0.12733	1077.5
12846	0.22852	1077.5
12847	0.33531	1077.5
12848	0.25268	1077.5
12849	0.30901	1077.5
12850	0.1693	1077.5
12851	0.28779	1077.5
12852	0.47847	1077.5
12853	0.13072	1077.5
12854	0.1733	1077.5
12855	0.43107	1077.5
12856	0.15485	1077.6
12857	0.23438	1077.6
12858	0.26927	1077.6
12859	0.37124	1077.6
12860	0.30438	1077.6
12861	0.37481	1077.6
12862	0.22725	1077.6
12863	0.1773	1077.6
12864	0.14022	1077.6
12865	0.2657	1077.6
12866	0.25831	1077.6
12867	0.20539	1077.6
12868	0.31764	1077.6
12869	0.15932	1077.6
12870	0.28821	1077.6
12871	0.30964	1077.6
12872	0.34622	1077.6
12873	0.13114	1077.6
12874	0.29222	1077.6
12875	0.24426	1077.6
12876	0.085653	1077.6
12877	0.28674	1077.6
12878	0.31259	1077.6
12879	0.33005	1077.6
12880	0.22725	1077.6
12881	0.21724	1077.6
12882	0.41953	1077.7
12883	0.1324	1078.4
12884	0.16437	1078.5
12885	0.10855	1078.5
12886	0.14064	1078.5
12887	0.18403	1078.5
12888	0.27516	1078.5
12889	0.23269	1078.5
12890	0.15995	1078.5
12891	0.18445	1078.5
12892	0.20708	1078.5
12893	0.13325	1078.5
12894	0.1733	1078.5
12895	0.14443	1078.6
12896	0.28358	1078.6
12897	0.24048	1078.6
12898	0.32626	1078.6
12899	0.40129	1078.6
12900	0.14653	1078.6
12901	0.17625	1078.6
12902	0.12291	1078.6
12903	0.1267	1078.6
12904	0.33005	1078.6
12905	0.32647	1078.6
12906	0.1136	1078.7
12907	0.35064	1078.6
12908	0.25142	1079.5
12909	0.12165	1079.5
12910	0.23227	1079.5
12911	0.24889	1079.5
12912	0.2819	1079.5
12913	0.30627	1079.5
12914	0.27832	1079.5
12915	0.26759	1079.5
12916	0.15422	1079.6
12917	0.22347	1079.6
12918	0.12165	1079.6
12919	0.2758	1079.6
12920	0.16888	1079.6
12921	0.22999	1079.6
12922	0.47658	1079.6
12923	0.53791	1079.6
12924	0.48145	1079.6
12925	0.22599	1079.6
12926	0.21808	1080.5
12927	0.2718	1080.5
12928	0.12733	1080.5
12929	0.321	1080.5
12930	0.28737	1080.5
12931	0.3437	1080.5
12932	0.11192	1080.5
12933	0.14864	1080.5
12934	0.32311	1080.5
12935	0.49888	1080.5
12936	0.2302	1080.6
12937	0.28947	1080.6
12938	0.14864	1080.6
12939	0.21045	1080.6
12940	0.10939	1080.6
12941	0.32626	1080.6
12942	0.53707	1080.7
12943	0.24321	1080.7
12944	0.28905	1080.7
12945	0.16825	1081.5
12946	0.23879	1081.5
12947	0.27979	1081.5
12948	0.26633	1081.5
12949	0.57336	1081.5
12950	0.20919	1081.6
12951	0.19781	1081.6
12952	0.12859	1081.6
12953	0.19326	1081.6
12954	0.18256	1081.6
12955	0.24553	1081.6
12956	0.17435	1081.6
12957	0.20223	1081.6
12958	0.22894	1081.6
12959	0.24132	1081.6
12960	0.26125	1081.6
12961	0.65105	1081.6
12962	0.25373	1081.6
12963	0.33215	1081.6
12964	0.15464	1081.6
12965	0.3746	1081.6
12966	0.24805	1081.6
12967	0.21024	1081.7
12968	0.243	1081.7
12969	0.36411	1081.7
12970	0.35716	1082.5
12971	0.15806	1082.5
12972	0.22347	1082.5
12973	0.30585	1082.5
12974	0.28905	1082.5
12975	0.17688	1082.5
12976	0.28232	1082.5
12977	0.1813	1082.5
12978	0.13829	1082.5
12979	0.15611	1082.5
12980	0.18025	1082.5
12981	0.22788	1082.6
12982	0.23858	1082.6
12983	0.24279	1082.6
12984	0.49645	1082.6
12985	0.33615	1082.6
12986	0.31701	1082.6
12987	0.21003	1082.6
12988	0.2859	1082.6
12989	0.40988	1082.6
12990	0.25999	1082.6
12991	0.31469	1082.6
12992	0.26549	1082.6
12993	0.15284	1082.6
12994	0.099541	1082.6
12995	0.28232	1082.6
12996	0.34243	1082.7
12997	0.1853	1083.5
12998	0.19151	1083.5
12999	0.12607	1083.5
13000	0.1478	1083.5
13001	0.31616	1083.5
13002	0.15506	1083.5
13003	0.093228	1083.5
13004	0.34748	1083.5
13005	0.31869	1083.5
13006	0.29912	1083.5
13007	0.39282	1083.5
13008	0.20412	1083.5
13009	0.45361	1083.5
13010	0.11912	1083.6
13011	0.26696	1083.6
13012	0.23648	1083.6
13013	0.28148	1083.6
13014	0.36158	1083.6
13015	0.31785	1083.6
13016	0.72253	1083.6
13017	0.36558	1083.6
13018	0.25605	1083.6
13019	0.24742	1083.6
13020	0.11612	1083.6
13021	0.17183	1083.6
13022	0.18109	1083.6
13023	0.3008	1083.6
13024	0.38238	1083.6
13025	0.25184	1083.6
13026	0.22283	1083.6
13027	0.42998	1084.5
13028	0.17057	1084.5
13029	0.21108	1084.5
13030	0.11023	1084.5
13031	0.17036	1084.5
13032	0.61252	1084.5
13033	0.10771	1084.5
13034	0.27474	1084.5
13035	0.14948	1084.6
13036	0.31722	1084.5
13037	0.22704	1084.6
13038	0.21556	1084.6
13039	0.33907	1084.6
13040	0.25016	1084.6
13041	0.19781	1084.6
13042	0.32942	1084.6
13043	0.42367	1084.6
13044	0.34201	1084.6
13045	0.27685	1084.6
13046	0.25873	1084.6
13047	0.29095	1084.6
13048	0.30627	1084.6
13049	0.21045	1084.6
13050	0.35569	1084.6
13051	0.22241	1084.6
13052	0.24995	1084.6
13053	0.20097	1084.6
13054	0.3975	1084.7
13055	0.43804	1084.7
13056	0.26759	1085.1
13057	0.14737	1085.5
13058	0.098278	1085.5
13059	0.26549	1085.5
13060	0.22473	1085.5
13061	0.28758	1085.5
13062	0.30017	1085.5
13063	0.15611	1085.6
13064	0.29685	1085.6
13065	0.27979	1085.6
13066	0.13639	1085.6
13067	0.32311	1085.6
13068	0.27937	1085.6
13069	0.26359	1085.6
13070	0.27369	1085.6
13071	0.42956	1085.6
13072	0.13702	1085.6
13073	0.32437	1085.6
13074	0.12165	1085.6
13075	0.095753	1085.6
13076	0.50435	1085.6
13077	0.30249	1085.6
13078	0.21003	1085.6
13079	0.35148	1085.6
13080	0.46606	1085.6
13081	0.47405	1085.6
13082	0.22873	1085.6
13083	0.27159	1085.6
13084	0.3311	1085.7
13085	0.1752	1086.5
13086	0.18982	1086.5
13087	0.089441	1086.5
13088	0.32668	1086.5
13089	0.15932	1086.5
13090	0.11849	1086.5
13091	0.12796	1086.5
13092	0.29052	1086.5
13093	0.21513	1086.5
13094	0.25331	1086.5
13095	0.12417	1086.5
13096	0.18688	1086.6
13097	0.3788	1086.6
13098	0.1419	1086.6
13099	0.30901	1086.6
13100	0.19599	1086.6
13101	0.5165	1086.6
13102	0.37439	1086.6
13103	0.25542	1086.6
13104	0.10687	1086.6
13105	0.12291	1086.6
13106	0.41051	1086.6
13107	0.11023	1086.6
13108	0.2901	1087
13109	0.65863	1087
13110	0.33215	1087.5
13111	0.23522	1087.5
13112	0.27011	1087.5
13113	0.17961	1087.5
13114	0.1366	1087.5
13115	0.27643	1087.5
13116	0.095753	1087.5
13117	0.19024	1087.5
13118	0.21129	1087.6
13119	0.44099	1087.6
13120	0.45487	1087.6
13121	0.24574	1087.6
13122	0.11444	1087.6
13123	0.13325	1087.6
13124	0.1303	1087.6
13125	0.35043	1087.6
13126	0.099541	1087.6
13127	0.33615	1087.6
13128	0.2302	1087.6
13129	0.24448	1087.6
13130	0.22431	1087.6
13131	0.34538	1087.6
13132	0.40341	1087.6
13133	0.27264	1087.6
13134	0.25563	1087.6
13135	0.36011	1087.6
13136	0.13892	1087.6
13137	0.20982	1087.6
13138	0.17709	1088.5
13139	0.3458	1088.5
13140	0.17057	1088.5
13141	0.16626	1088.6
13142	0.29433	1088.5
13143	0.17309	1088.6
13144	0.35632	1088.6
13145	0.30627	1088.6
13146	0.25747	1088.6
13147	0.30985	1088.6
13148	0.28127	1088.6
13149	0.18424	1088.6
13150	0.13576	1088.6
13151	0.22599	1088.6
13152	0.33215	1088.6
13153	0.37208	1088.6
13154	0.24195	1088.6
13155	0.33005	1088.6
13156	0.25705	1088.6
13157	0.21256	1089.4
13158	0.24931	1089.5
13159	0.21319	1089.5
13160	0.15401	1089.5
13161	0.13745	1089.5
13162	0.31448	1089.5
13163	0.43254	1089.5
13164	0.31658	1089.5
13165	0.12904	1089.5
13166	0.45529	1089.5
13167	0.28547	1089.5
13168	0.31259	1089.5
13169	0.25915	1089.5
13170	0.38554	1089.5
13171	0.22515	1089.5
13172	0.36997	1089.5
13173	0.12354	1089.5
13174	0.21108	1089.6
13175	0.15401	1089.6
13176	0.13766	1089.6
13177	0.37965	1089.6
13178	0.18445	1089.6
13179	0.28695	1089.6
13180	0.35527	1089.6
13181	0.44646	1089.6
13182	0.19718	1089.6
13183	0.40066	1089.6
13184	0.40635	1089.6
13185	0.23104	1089.6
13186	0.25163	1089.6
13187	0.24363	1089.6
13188	0.22536	1089.6
13189	0.18982	1089.6
13190	0.18361	1089.6
13191	0.31196	1089.6
13192	0.28568	1089.6
13193	0.36137	1089.6
13194	0.28863	1089.6
13195	0.39624	1089.6
13196	0.34559	1089.6
13197	0.72632	1089.6
13198	0.089441	1089.6
13199	0.17625	1089.6
13200	0.43107	1089.6
13201	0.11107	1090.5
13202	0.18214	1090.5
13203	0.17267	1090.5
13204	0.35969	1090.5
13205	0.44561	1090.5
13206	0.20708	1090.5
13207	0.35316	1090.5
13208	0.366	1090.5
13209	0.14864	1090.5
13210	0.18298	1090.5
13211	0.33489	1090.5
13212	0.10939	1090.6
13213	0.46732	1090.6
13214	0.247	1090.6
13215	0.24132	1090.6
13216	0.23438	1090.6
13217	0.28316	1090.6
13218	0.21556	1090.6
13219	0.17646	1090.6
13220	0.50014	1090.6
13221	0.26717	1090.6
13222	0.25289	1090.6
13223	0.37796	1090.6
13224	0.21256	1090.6
13225	0.42998	1090.6
13226	0.65484	1090.6
13227	0.35779	1090.6
13228	0.25999	1090.6
13229	0.29812	1090.6
13230	0.31553	1090.7
13231	0.43507	1091.4
13232	0.13114	1091.5
13233	0.51461	1091.5
13234	0.094491	1091.5
13235	0.3519	1091.5
13236	0.33321	1091.5
13237	0.15506	1091.5
13238	0.47363	1091.5
13239	0.31174	1091.6
13240	0.30648	1091.6
13241	0.22704	1091.6
13242	0.17036	1091.6
13243	0.40883	1091.6
13244	0.25584	1091.6
13245	0.19389	1091.6
13246	0.24448	1091.6
13247	0.14443	1091.6
13248	0.27937	1091.6
13249	0.27159	1091.6
13250	0.30122	1091.6
13251	0.5073	1091.6
13252	0.15116	1091.6
13253	0.3924	1091.6
13254	0.57965	1091.6
13255	0.32227	1091.7
13256	0.50014	1092.1
13257	0.10939	1092.5
13258	0.10207	1092.5
13259	0.22641	1092.5
13260	0.47721	1092.5
13261	0.16058	1092.5
13262	0.18561	1092.5
13263	0.18109	1092.5
13264	0.39198	1092.5
13265	0.25079	1092.5
13266	0.31069	1092.5
13267	0.36411	1092.5
13268	0.21598	1092.6
13269	0.26969	1092.6
13270	0.1008	1092.6
13271	0.38449	1092.6
13272	0.34117	1092.6
13273	0.16888	1092.6
13274	0.24532	1092.6
13275	0.22852	1092.6
13276	0.20286	1092.6
13277	0.33657	1092.6
13278	0.30922	1092.6
13279	0.64916	1092.7
13280	0.20034	1092.7
13281	0.31595	1093.5
13282	0.17372	1093.5
13283	0.28169	1093.5
13284	0.19235	1093.5
13285	0.18424	1093.5
13286	0.30522	1093.6
13287	0.28505	1093.6
13288	0.33258	1093.6
13289	0.37901	1093.6
13290	0.44603	1093.6
13291	0.152	1093.6
13292	0.23964	1093.6
13293	0.44014	1093.6
13294	0.30733	1093.6
13295	0.11528	1093.6
13296	0.3924	1093.6
13297	0.25521	1093.6
13298	0.25079	1093.6
13299	0.31111	1093.6
13300	0.20539	1093.6
13301	0.38385	1093.6
13302	0.48698	1093.6
13303	0.41627	1093.7
13304	0.30775	1094.4
13305	0.24532	1094.5
13306	0.11107	1094.5
13307	0.097016	1094.5
13308	0.22915	1094.5
13309	0.19389	1094.5
13310	0.30501	1094.5
13311	0.26696	1094.5
13312	0.2094	1094.5
13313	0.21934	1094.5
13314	0.16437	1094.5
13315	0.36787	1094.5
13316	0.29812	1094.5
13317	0.24195	1094.5
13318	0.24826	1094.6
13319	0.62262	1094.6
13320	0.53058	1094.6
13321	0.51108	1094.6
13322	0.15932	1094.6
13323	0.33865	1094.7
13324	0.42206	1094.7
13325	0.12988	1095.5
13326	0.24258	1095.5
13327	0.27306	1095.5
13328	0.33447	1095.5
13329	0.17835	1095.5
13330	0.18277	1095.5
13331	0.32626	1095.5
13332	0.11528	1095.5
13333	0.17057	1095.6
13334	0.24553	1095.6
13335	0.30796	1095.6
13336	0.1834	1095.6
13337	0.19578	1095.6
13338	0.31953	1095.6
13339	0.36158	1095.6
13340	0.30943	1095.6
13341	0.22431	1095.6
13342	0.086916	1095.6
13343	0.22725	1095.6
13344	0.49972	1095.6
13345	0.28989	1095.6
13346	0.18235	1095.6
13347	0.47826	1095.7
13348	0.25289	1095.7
13349	0.37712	1095.7
13350	0.39367	1096.1
13351	0.329	1096.5
13352	0.47931	1096.5
13353	0.21892	1096.5
13354	0.18403	1096.5
13355	0.30017	1096.5
13356	0.29391	1096.5
13357	0.46816	1096.5
13358	0.28611	1096.5
13359	0.11023	1096.6
13360	0.23353	1096.6
13361	0.27159	1096.6
13362	0.13597	1096.6
13363	0.1853	1096.6
13364	0.35232	1096.6
13365	0.24426	1096.6
13366	0.3479	1096.6
13367	0.16888	1096.6
13368	0.24132	1096.6
13369	0.21024	1096.6
13370	0.34538	1096.6
13371	0.28274	1096.6
13372	0.31385	1096.6
13373	0.26401	1096.6
13374	0.3828	1096.6
13375	0.2859	1096.6
13376	0.28968	1096.6
13377	0.18256	1096.6
13378	0.44898	1096.7
13379	0.25626	1096.7
13380	0.37502	1096.7
13381	0.6849	1096.7
13382	0.13576	1097.5
13383	0.1813	1097.5
13384	0.21108	1097.5
13385	0.1478	1097.5
13386	0.33173	1097.5
13387	0.30901	1097.5
13388	0.17793	1097.5
13389	0.16753	1097.5
13390	0.26527	1097.6
13391	0.2901	1097.6
13392	0.27516	1097.6
13393	0.45487	1097.6
13394	0.15464	1097.6
13395	0.44435	1097.6
13396	0.39771	1097.6
13397	0.26041	1097.6
13398	0.12165	1097.6
13399	0.31238	1097.6
13400	0.23311	1097.6
13401	0.29643	1097.6
13402	0.14906	1097.6
13403	0.45698	1097.6
13404	0.15869	1097.6
13405	0.45613	1097.6
13406	0.17162	1097.6
13407	0.21213	1097.6
13408	0.36516	1097.6
13409	0.38533	1097.7
13410	0.30943	1097.7
13411	0.34875	1098.1
13412	0.27559	1098.5
13413	0.22515	1098.5
13414	0.18982	1098.5
13415	0.2369	1098.5
13416	0.25584	1098.5
13417	0.18025	1098.5
13418	0.21066	1098.5
13419	0.26906	1098.5
13420	0.25352	1098.5
13421	0.27432	1098.6
13422	0.30333	1098.6
13423	0.22136	1098.6
13424	0.28695	1098.6
13425	0.35695	1098.6
13426	0.2164	1098.6
13427	0.35043	1098.6
13428	0.32395	1098.6
13429	0.26359	1098.6
13430	0.57378	1098.6
13431	0.30859	1098.6
13432	0.29137	1098.6
13433	0.32248	1098.6
13434	0.31827	1098.7
13435	0.15695	1098.7
13436	0.25079	1098.7
13437	0.57799	1099.1
13438	0.10939	1099.5
13439	0.329	1099.5
13440	0.19326	1099.5
13441	0.38196	1099.5
13442	0.088178	1099.5
13443	0.22283	1099.6
13444	0.14359	1099.6
13445	0.26422	1099.6
13446	0.12481	1099.6
13447	0.22809	1099.6
13448	0.21277	1099.6
13449	0.34685	1099.6
13450	0.37292	1099.6
13451	0.27075	1099.6
13452	0.23879	1099.6
13453	0.33636	1099.6
13454	0.2779	1099.6
13455	0.33173	1099.6
13456	0.26759	1099.6
13457	0.40904	1099.6
13458	0.43065	1099.6
13459	0.19326	1099.6
13460	0.24363	1099.6
13461	0.50351	1099.6
13462	0.35864	1099.6
13463	0.4229	1099.7
13464	0.33405	1100.4
13465	0.38175	1100.5
13466	0.34075	1100.5
13467	0.32479	1100.5
13468	0.13681	1100.5
13469	0.37628	1100.5
13470	0.255	1100.6
13471	0.1693	1100.6
13472	0.32774	1100.6
13473	0.362	1100.6
13474	0.31343	1100.6
13475	0.27979	1100.6
13476	0.27369	1100.6
13477	0.29349	1100.6
13478	0.2638	1100.6
13479	0.24889	1100.6
13480	0.23104	1100.6
13481	0.13114	1100.6
13482	0.13787	1100.6
13483	0.35569	1100.6
13484	0.20539	1100.6
13485	0.3954	1100.6
13486	0.19263	1100.6
13487	0.23858	1100.6
13488	0.27032	1100.6
13489	0.30627	1100.6
13490	0.25079	1100.6
13491	0.26506	1100.6
13492	0.35485	1100.6
13493	0.43149	1100.6
13494	0.70573	1100.6
13495	0.15032	1100.6
13496	0.36326	1100.6
13497	0.24679	1100.6
13498	0.28863	1100.6
13499	0.097016	1101.5
13500	0.36495	1101.5
13501	0.13597	1101.5
13502	0.22999	1101.5
13503	0.35716	1101.5
13504	0.26717	1101.5
13505	0.22325	1101.5
13506	0.32921	1101.6
13507	0.21513	1101.6
13508	0.13451	1101.6
13509	0.14906	1101.6
13510	0.1008	1101.6
13511	0.39666	1101.6
13512	0.1398	1101.6
13513	0.47615	1101.6
13514	0.22061	1101.6
13515	0.18298	1101.6
13516	0.27559	1101.6
13517	0.41249	1101.6
13518	0.46984	1101.6
13519	0.29912	1101.6
13520	0.25436	1101.6
13521	0.11023	1101.6
13522	0.2819	1101.7
13523	0.38988	1101.7
13524	0.37124	1101.7
13525	0.13282	1102.4
13526	0.28295	1102.5
13527	0.1008	1102.5
13528	0.17709	1102.5
13529	0.4473	1102.5
13530	0.24995	1102.5
13531	0.13871	1102.5
13532	0.1669	1102.5
13533	0.46816	1102.5
13534	0.17414	1102.6
13535	0.15485	1102.6
13536	0.13198	1102.6
13537	0.2621	1102.6
13538	0.29812	1102.6
13539	0.33194	1102.6
13540	0.22704	1102.6
13541	0.31469	1102.6
13542	0.40988	1102.6
13543	0.12228	1102.6
13544	0.51024	1102.7
13545	0.21171	1103.5
13546	0.36537	1103.5
13547	0.12228	1103.5
13548	0.21319	1103.5
13549	0.57378	1103.5
13550	0.40066	1103.5
13551	0.22978	1103.5
13552	0.19494	1103.5
13553	0.16374	1103.6
13554	0.32205	1103.6
13555	0.29137	1103.6
13556	0.17015	1103.6
13557	0.42746	1103.6
13558	0.4669	1103.6
13559	0.29433	1103.6
13560	0.36787	1103.6
13561	0.33823	1103.6
13562	0.21024	1103.6
13563	0.39939	1103.6
13564	0.32732	1103.6
13565	0.24426	1103.6
13566	0.27874	1103.6
13567	0.26969	1103.6
13568	0.38007	1103.6
13569	0.22936	1103.6
13570	0.39666	1103.6
13571	0.23879	1103.6
13572	0.29517	1103.6
13573	0.22683	1103.6
13574	0.48608	1103.7
13575	0.35674	1104.1
13576	0.28358	1104.4
13577	0.25142	1104.5
13578	0.10518	1104.5
13579	0.21387	1104.5
13580	0.2758	1104.5
13581	0.10518	1104.5
13582	0.34875	1104.5
13583	0.23922	1104.5
13584	0.24321	1104.5
13585	0.27138	1104.5
13586	0.1267	1104.5
13587	0.358	1104.5
13588	0.37901	1104.5
13589	0.28379	1104.5
13590	0.33426	1104.5
13591	0.17372	1104.6
13592	0.25789	1104.6
13593	0.3027	1104.6
13594	0.36326	1104.6
13595	0.14106	1104.6
13596	0.333	1104.6
13597	0.31785	1104.6
13598	0.20898	1104.6
13599	0.31469	1104.6
13600	0.28653	1104.6
13601	0.45487	1104.6
13602	0.10602	1104.6
13603	0.36621	1104.6
13604	0.49329	1104.6
13605	0.31301	1104.6
13606	0.30775	1104.6
13607	0.40804	1104.7
13608	0.093228	1105.5
13609	0.1693	1105.5
13610	0.26696	1105.5
13611	0.19781	1105.5
13612	0.21108	1105.5
13613	0.24405	1105.6
13614	0.1559	1105.6
13615	0.18982	1105.6
13616	0.31869	1105.6
13617	0.19655	1105.6
13618	0.50098	1105.6
13619	0.40341	1105.6
13620	0.2901	1105.6
13621	0.30796	1105.6
13622	0.45698	1105.6
