Source=C#
UMCIndex	UMCNET	AlignedMass
16058	0.63033	1749.9
16059	0.098009	1749.9
16060	0.30684	1749.9
16061	0.3597	1750.8
16062	0.30928	1750.9
16063	0.31575	1750.9
16064	0.74991	1751
16065	0.44924	1751.8
16066	0.27793	1751.9
16067	0.31275	1751.9
16068	0.40218	1751.9
16069	0.43168	1751.9
16070	0.39628	1752.8
16071	0.42993	1752.9
16072	0.31286	1752.9
16073	0.43933	1752.9
16074	0.22588	1752.9
16075	0.30804	1753
16076	0.32562	1753.8
16077	0.36862	1753.9
16078	0.58898	1753.9
16079	0.39628	1753.9
16080	0.5974	1754
16081	0.27329	1754
16082	0.26251	1754.8
16083	0.41449	1754.8
16084	0.28419	1754.8
16085	0.28816	1754.8
16086	0.14802	1754.8
16087	0.2718	1754.8
16088	0.31734	1754.9
16089	0.26142	1755.8
16090	0.23552	1755.9
16091	0.2429	1755.9
16092	0.25939	1755.9
16093	0.34747	1756
16094	0.34248	1756.8
16095	0.13157	1756.8
16096	0.34817	1756.9
16097	0.48857	1756.9
16098	0.45465	1757
16099	0.45788	1757.8
16100	0.24485	1757.9
16101	0.34259	1757.9
16102	0.45508	1758
16103	0.28915	1758
16104	0.39241	1758.7
16105	0.47579	1758.8
16106	0.26912	1758.9
16107	0.53704	1758.9
16108	0.51025	1758.9
16109	0.41628	1758.9
16110	0.52602	1758.9
16111	0.39817	1758.9
16112	0.34575	1759.7
16113	0.28757	1759.8
16114	0.3697	1759.8
16115	0.31497	1759.8
16116	0.33974	1759.9
16117	0.27309	1759.9
16118	0.21768	1759.9
16119	0.39947	1759.9
16120	0.30338	1760
16121	0.23804	1760.8
16122	0.32293	1760.9
16123	0.26947	1760.9
16124	0.28258	1760.9
16125	0.34248	1760.9
16126	0.35846	1760.9
16127	0.31362	1761
16128	0.30391	1761
16129	0.36477	1761
16130	0.36713	1761.8
16131	0.29359	1761.8
16132	0.40456	1761.8
16133	0.41605	1761.8
16134	0.47837	1761.9
16135	0.31876	1761.9
16136	0.39444	1761.9
16137	0.48911	1761.9
16138	0.40283	1762.9
16139	0.33152	1762.9
16140	0.29415	1762.9
16141	0.39466	1762.9
16142	0.35831	1762.9
16143	0.56879	1762.9
16144	0.37831	1762.9
16145	0.33474	1763
16146	0.41038	1763.9
16147	0.21684	1764.8
16148	0.34452	1764.9
16149	0.29726	1764.9
16150	0.31821	1764.9
16151	0.43825	1765
16152	0.37917	1765.4
16153	0.33736	1765.9
16154	0.46349	1766
16155	0.30359	1766
16156	0.22296	1766.7
16157	0.21391	1766.7
16158	0.37565	1766.8
16159	0.32881	1766.9
16160	0.38012	1766.9
16161	0.24176	1766.9
16162	0.29025	1767
16163	0.30338	1767
16164	0.74894	1767
16165	0.47313	1767
16166	0.34028	1767.9
16167	0.39444	1767.9
16168	0.37787	1768
16169	0.46608	1768
16170	0.22588	1768
16171	0.33474	1768.7
16172	0.32417	1768.8
16173	0.5231	1768.9
16174	0.51596	1768.9
16175	0.40822	1769
16176	0.55523	1769
16177	0.35635	1769
16178	0.41907	1769.9
16179	0.27715	1769.9
16180	0.31908	1769.9
16181	0.38409	1769.9
16182	0.39168	1769.9
16183	0.41568	1770
16184	0.32663	1770
16185	0.24233	1770.8
16186	0.41853	1770.8
16187	0.27128	1770.9
16188	0.22227	1770.9
16189	0.28385	1770.9
16190	0.3595	1770.9
16191	0.38777	1770.9
16192	0.24412	1771
16193	0.2151	1771.8
16194	0.39762	1771.8
16195	0.28246	1771.9
16196	0.62345	1771.9
16197	0.36555	1771.9
16198	0.43253	1771.9
16199	0.30268	1771.9
16200	0.32098	1771.9
16201	0.28819	1771.9
16202	0.62903	1772
16203	0.24725	1772.7
16204	0.33583	1772.9
16205	0.41373	1772.9
16206	0.32663	1772.9
16207	0.5218	1772.9
16208	0.43782	1773.8
16209	0.27317	1773.8
16210	0.26008	1773.9
16211	0.3029	1773.9
16212	0.3966	1774
16213	0.31928	1774
16214	0.1981	1774.7
16215	0.2145	1774.9
16216	0.27793	1774.9
16217	0.46932	1774.9
16218	0.25998	1774.9
16219	0.42227	1774.9
16220	0.29272	1774.9
16221	0.57641	1774.9
16222	0.19301	1775.8
16223	0.49656	1775.9
16224	0.2521	1775.9
16225	0.50264	1776.8
16226	0.40586	1776.9
16227	0.28989	1777
16228	0.33942	1777
16229	0.29349	1777
16230	0.24412	1777
16231	0.35561	1777.8
16232	0.43912	1777.9
16233	0.41808	1777.9
16234	0.54712	1778.8
16235	0.31147	1778.9
16236	0.39144	1778.9
16237	0.36151	1778.9
16238	0.25331	1778.9
16239	0.48194	1779
16240	0.359	1779.8
16241	0.20947	1779.9
16242	0.26782	1779.9
16243	0.43209	1779.9
16244	0.41704	1779.9
16245	0.5959	1779.9
16246	0.28023	1780
16247	0.2824	1780.9
16248	0.28883	1780.9
16249	0.20226	1780.9
16250	0.16825	1780.9
16251	0.43426	1781
16252	0.32755	1781
16253	0.49347	1781
16254	0.39091	1781.1
16255	0.49907	1781.8
16256	0.23915	1781.9
16257	0.20479	1781.9
16258	0.18962	1781.9
16259	0.18596	1781.9
16260	0.44387	1782
16261	0.33463	1782
16262	0.22588	1782
16263	0.40499	1782
16264	0.36555	1782
16265	0.29503	1782.8
16266	0.32227	1782.9
16267	0.31417	1782.9
16268	0.19725	1783
16269	0.40952	1783
16270	0.35325	1783.9
16271	0.32038	1783.9
16272	0.41797	1783.9
16273	0.28738	1783.9
16274	0.31331	1784
16275	0.26971	1783.9
16276	0.33765	1784
16277	0.25258	1784
16278	0.19428	1784.7
16279	0.35799	1784.9
16280	0.37932	1784.9
16281	0.53218	1784.9
16282	0.48526	1785
16283	0.45912	1785
16284	0.30402	1785
16285	0.25258	1785
16286	0.43209	1785
16287	0.37698	1785
16288	0.19131	1785.7
16289	0.32274	1785.8
16290	0.23601	1785.9
16291	0.16279	1785.9
16292	0.30448	1785.9
16293	0.38195	1785.9
16294	0.33152	1785.9
16295	0.47379	1785.9
16296	0.4133	1785.9
16297	0.33142	1785.9
16298	0.40908	1785.9
16299	0.4588	1786
16300	0.27093	1786.7
16301	0.24504	1786.9
16302	0.34315	1786.9
16303	0.26481	1786.9
16304	0.37071	1786.9
16305	0.41693	1786.9
16306	0.33616	1787
16307	0.45999	1787
16308	0.37809	1787
16309	0.33059	1787.9
16310	0.25671	1787.9
16311	0.49347	1787.9
16312	0.31713	1787.9
16313	0.26968	1787.9
16314	0.40952	1787.9
16315	0.40153	1788
16316	0.30418	1788.5
16317	0.34215	1788.9
16318	0.38675	1788.9
16319	0.45934	1789
16320	0.43066	1789.8
16321	0.38675	1789.9
16322	0.34172	1789.9
16323	0.29167	1789.9
16324	0.27392	1789.9
16325	0.21593	1789.9
16326	0.1757	1790.7
16327	0.42689	1790.9
16328	0.30725	1791
16329	0.33379	1792
16330	0.31253	1792
16331	0.41579	1792.8
16332	0.15434	1792.8
16333	0.31297	1792.9
16334	0.3746	1792.9
16335	0.24279	1792.9
16336	0.39716	1792.9
16337	0.51112	1792.9
16338	0.44989	1793
16339	0.49907	1793.8
16340	0.29237	1793.9
16341	0.51953	1794
16342	0.34914	1794.8
16343	0.36264	1794.9
16344	0.55739	1795
16345	0.32728	1795
16346	0.33748	1795
16347	0.39314	1795.8
16348	0.26347	1795.8
16349	0.31455	1795.9
16350	0.48324	1795.9
16351	0.51198	1795.9
16352	0.43696	1795.9
16353	0.52861	1796
16354	0.32206	1796
16355	0.23715	1796
16356	0.23272	1796
16357	0.58682	1796
16358	0.24504	1796.8
16359	0.41146	1796.8
16360	0.45788	1796.9
16361	0.32925	1796.9
16362	0.16442	1796.9
16363	0.36704	1797
16364	0.62604	1797.1
16365	0.24332	1797.8
16366	0.41744	1797.9
16367	0.33693	1797.9
16368	0.50917	1797.9
16369	0.47773	1798
16370	0.49066	1798.8
16371	0.37991	1798.9
16372	0.3334	1798.9
16373	0.36895	1798.9
16374	0.26097	1799.8
16375	0.20562	1799.9
16376	0.31532	1799.9
16377	0.38675	1799.9
16378	0.41775	1799.9
16379	0.30423	1800.9
16380	0.35833	1800.9
16381	0.48558	1800.9
16382	0.33217	1801
16383	0.39671	1801
16384	0.28507	1801.8
16385	0.25696	1801.9
16386	0.45379	1801.9
16387	0.35635	1801.9
16388	0.40153	1801.9
16389	0.36633	1802
16390	0.33112	1802
16391	0.37712	1802
16392	0.19428	1802.8
16393	0.3171	1802.8
16394	0.46107	1802.8
16395	0.28355	1802.9
16396	0.56554	1802.9
16397	0.37924	1802.9
16398	0.43209	1802.9
16399	0.3965	1802.9
16400	0.31297	1802.9
16401	0.26655	1802.9
16402	0.33963	1803
16403	0.42584	1803
16404	0.19852	1803.8
16405	0.27014	1803.8
16406	0.38063	1803.8
16407	0.29846	1803.9
16408	0.31178	1803.9
16409	0.20789	1803.9
16410	0.50653	1803.9
16411	0.40952	1803.9
16412	0.33974	1804
16413	0.46075	1804
16414	0.34215	1804.8
16415	0.30194	1804.8
16416	0.30433	1804.9
16417	0.24567	1804.9
16418	0.25696	1805
16419	0.3609	1805
16420	0.34237	1805.7
16421	0.24886	1805.9
16422	0.31653	1805.9
16423	0.44113	1805.9
16424	0.26375	1806
16425	0.38325	1805.9
16426	0.37006	1806
16427	0.26944	1806.1
16428	0.25817	1806.8
16429	0.37863	1806.8
16430	0.19071	1806.9
16431	0.55955	1806.9
16432	0.32777	1806.9
16433	0.38965	1807
16434	0.35087	1807
16435	0.34215	1807.9
16436	0.41744	1807.9
16437	0.48064	1808
16438	0.35743	1808.8
16439	0.36895	1808.8
16440	0.43056	1808.8
16441	0.2418	1808.9
16442	0.25166	1808.9
16443	0.39232	1808.9
16444	0.20871	1808.9
16445	0.25939	1809.8
16446	0.27815	1809.8
16447	0.45999	1810
16448	0.28765	1810
16449	0.48421	1810
16450	0.35833	1810
16451	0.24606	1810
16452	0.39455	1810
16453	0.16818	1810.7
16454	0.37917	1811.9
16455	0.31821	1811.9
16456	0.38376	1811.9
16457	0.52472	1812
16458	0.16906	1812.9
16459	0.37352	1812.9
16460	0.32955	1812.9
16461	0.37136	1813
16462	0.35928	1813
16463	0.33295	1813.8
16464	0.41744	1813.8
16465	0.27054	1813.9
16466	0.15464	1813.9
16467	0.16122	1813.9
16468	0.28355	1813.9
16469	0.33036	1813.9
16470	0.41395	1814
16471	0.42454	1814.8
16472	0.42	1814.9
16473	0.32663	1814.9
16474	0.39265	1815
16475	0.46803	1815.8
16476	0.47466	1815.8
16477	0.42389	1815.8
16478	0.18542	1815.9
16479	0.27603	1815.9
16480	0.38216	1815.9
16481	0.37049	1815.9
16482	0.53445	1816
16483	0.54321	1816.1
16484	0.34568	1816.9
16485	0.33931	1817
16486	0.31344	1817.9
16487	0.49304	1817.9
16488	0.36633	1817.9
16489	0.22894	1817.9
16490	0.32486	1817.9
16491	0.29606	1818
16492	0.40153	1818
16493	0.43804	1818
16494	0.39244	1818.1
16495	0.23331	1819
16496	0.28041	1819.8
16497	0.39144	1819.9
16498	0.4479	1820
16499	0.33152	1820
16500	0.36492	1820.8
16501	0.34736	1820.9
16502	0.5325	1820.9
16503	0.29237	1821
16504	0.43825	1821
16505	0.41406	1821.8
16506	0.31026	1821.9
16507	0.26308	1821.9
16508	0.34768	1821.9
16509	0.45162	1822
16510	0.33379	1822.1
16511	0.37897	1822.9
16512	0.454	1822.9
16513	0.54158	1822.9
16514	0.3513	1822.9
16515	0.56522	1823
16516	0.69533	1823
16517	0.2888	1823.9
16518	0.31886	1823.9
16519	0.40736	1823.9
16520	0.21087	1823.9
16521	0.3686	1823.9
16522	0.2006	1823.9
16523	0.39805	1824
16524	0.36905	1824
16525	0.45912	1824
16526	0.24686	1824
16527	0.31789	1824.9
16528	0.39401	1824.9
16529	0.5797	1825
16530	0.3539	1825
16531	0.5192	1825
16532	0.26369	1825.1
16533	0.23884	1825.9
16534	0.43508	1825.9
16535	0.23562	1826
16536	0.51415	1826
16537	0.38777	1826.9
16538	0.29058	1826.9
16539	0.31965	1827
16540	0.23998	1827.9
16541	0.2965	1827.9
16542	0.51758	1828
16543	0.20947	1828.8
16544	0.39401	1828.9
16545	0.36777	1828.9
16546	0.59374	1829
16547	0.41579	1829.1
16548	0.26883	1829.9
16549	0.32567	1829.9
16550	0.42726	1829.9
16551	0.36745	1829.9
16552	0.32109	1830.9
16553	0.40175	1830.9
16554	0.3334	1830.9
16555	0.43804	1830.9
16556	0.18542	1831
16557	0.3595	1831.8
16558	0.31789	1831.9
16559	0.22059	1832.9
16560	0.36351	1832.9
16561	0.41744	1832.9
16562	0.31678	1833
16563	0.35561	1833
16564	0.49842	1833.8
16565	0.25414	1833.9
16566	0.28431	1834.9
16567	0.3952	1834.9
16568	0.33821	1835
16569	0.37546	1835
16570	0.52018	1835
16571	0.56943	1835.1
16572	0.33572	1835.9
16573	0.47412	1835.9
16574	0.44387	1836
16575	0.49174	1836
16576	0.53023	1836
16577	0.47338	1836.1
16578	0.24567	1836.9
16579	0.22668	1836.9
16580	0.32728	1836.9
16581	0.26574	1836.9
16582	0.31397	1836.9
16583	0.14361	1836.9
16584	0.41818	1837
16585	0.35833	1837
16586	0.34648	1837
16587	0.43168	1837.1
16588	0.38452	1837.8
16589	0.37932	1837.8
16590	0.22588	1837.9
16591	0.26434	1837.9
16592	0.36133	1837.9
16593	0.31221	1838
16594	0.43179	1838.1
16595	0.33165	1838.9
16596	0.51393	1838.9
16597	0.21162	1838.9
16598	0.52148	1839
16599	0.27309	1839.9
16600	0.23634	1839.9
16601	0.26992	1839.9
16602	0.43318	1839.9
16603	0.20884	1839.9
16604	0.2827	1839.9
16605	0.35689	1839.9
16606	0.52115	1840
16607	0.53056	1840
16608	0.36927	1840.8
16609	0.29726	1840.8
16610	0.24897	1840.8
16611	0.35174	1840.9
16612	0.41146	1840.9
16613	0.5797	1840.9
16614	0.36633	1840.9
16615	0.33485	1841
16616	0.40736	1841
16617	0.45249	1841
16618	0.25231	1841.9
16619	0.22038	1841.9
16620	0.24628	1841.9
16621	0.52731	1841.9
16622	0.36674	1841.9
16623	0.53964	1841.9
16624	0.25456	1841.9
16625	0.33507	1842
16626	0.49412	1842
16627	0.51823	1842
16628	0.47466	1842
16629	0.24268	1842.9
16630	0.54288	1842.9
16631	0.33942	1843
16632	0.28325	1843.7
16633	0.22067	1843.9
16634	0.44124	1843.9
16635	0.34914	1843.9
16636	0.33152	1843.9
16637	0.30503	1843.9
16638	0.23464	1844.7
16639	0.28084	1844.9
16640	0.40137	1844.9
16641	0.22011	1844.9
16642	0.32274	1844.9
16643	0.31431	1845.9
16644	0.57905	1846
16645	0.43296	1846.7
16646	0.42726	1847
16647	0.53218	1847.9
16648	0.31965	1847.9
16649	0.34747	1848
16650	0.18809	1848
16651	0.23386	1848.8
16652	0.27289	1848.9
16653	0.43339	1848.9
16654	0.65272	1848.9
16655	0.41808	1849
16656	0.28507	1849.9
16657	0.30418	1849.9
16658	0.39552	1849.9
16659	0.55306	1850
16660	0.35689	1850
16661	0.46172	1850.9
16662	0.38303	1850.9
16663	0.27014	1850.9
16664	0.39347	1850.9
16665	0.33931	1851
16666	0.36805	1851.9
16667	0.32482	1852
16668	0.6379	1852
16669	0.33528	1852.1
16670	0.36938	1852.9
16671	0.30749	1852.9
16672	0.21689	1852.9
16673	0.37874	1852.9
16674	0.39379	1852.9
16675	0.45912	1853
16676	0.28915	1853
16677	0.17032	1853.8
16678	0.44331	1853.9
16679	0.3178	1853.9
16680	0.28338	1853.9
16681	0.359	1853.9
16682	0.37395	1853.9
16683	0.27758	1853.9
16684	0.39336	1854
16685	0.35561	1854
16686	0.30194	1854.9
16687	0.28676	1854.9
16688	0.362	1854.9
16689	0.43609	1855
16690	0.3552	1855
16691	0.3794	1855
16692	0.5007	1855.1
16693	0.28355	1855.8
16694	0.48704	1855.9
16695	0.44212	1855.9
16696	0.24268	1855.9
16697	0.31965	1855.9
16698	0.28757	1855.9
16699	0.3769	1856
16700	0.31006	1856
16701	0.45869	1856.9
16702	0.28786	1856.9
16703	0.54982	1856.9
16704	0.33268	1857
16705	0.41579	1857
16706	0.16948	1857.9
16707	0.25878	1857.9
16708	0.42357	1857.9
16709	0.39617	1857.9
16710	0.41607	1858
16711	0.31653	1858
16712	0.39221	1858.9
16713	0.30391	1859
16714	0.5987	1859
16715	0.52407	1859.9
16716	0.29489	1859.9
16717	0.28946	1859.9
16718	0.26883	1860
16719	0.35789	1860.1
16720	0.21248	1860.7
16721	0.14102	1860.8
16722	0.53056	1860.9
16723	0.24051	1860.9
16724	0.21593	1861
16725	0.29117	1861
16726	0.3316	1861
16727	0.45988	1861
16728	0.2521	1861.9
16729	0.26428	1861.9
16730	0.21898	1861.9
16731	0.31664	1861.9
16732	0.38173	1861.9
16733	0.30655	1862
16734	0.28925	1862
16735	0.39585	1862.9
16736	0.54353	1862.9
16737	0.32642	1862.9
16738	0.40137	1862.9
16739	0.31642	1863
16740	0.33308	1862.9
16741	0.53867	1863
16742	0.35831	1863
16743	0.39412	1863
16744	0.56333	1863
16745	0.51564	1863
16746	0.3662	1863.9
16747	0.34659	1863.9
16748	0.454	1863.9
16749	0.32955	1864
16750	0.32038	1864
16751	0.35635	1864
16752	0.34259	1864
16753	0.33453	1864.9
16754	0.34101	1864.9
16755	0.55198	1864.9
16756	0.30559	1864.9
16757	0.39671	1864.9
16758	0.2619	1865
16759	0.44223	1865
16760	0.37874	1865
16761	0.67314	1865.1
16762	0.28246	1865.9
16763	0.39276	1865.9
16764	0.15416	1865.9
16765	0.3074	1865.9
16766	0.35174	1866
16767	0.30702	1866.9
16768	0.23804	1866.9
16769	0.42227	1867
16770	0.43574	1867
16771	0.47773	1867
16772	0.33877	1867.1
16773	0.41125	1867.9
16774	0.29873	1867.9
16775	0.20662	1867.9
16776	0.30695	1867.9
16777	0.47528	1868.1
16778	0.41864	1868.1
16779	0.62859	1868.9
16780	0.3339	1868.9
16781	0.42624	1869
16782	0.48324	1869
16783	0.31843	1869
16784	0.41244	1869
16785	0.38152	1869.9
16786	0.48324	1870
16787	0.30912	1870.9
16788	0.45988	1870.9
16789	0.23196	1870.9
16790	0.2387	1870.9
16791	0.29317	1871
16792	0.34288	1871
16793	0.36151	1871.9
16794	0.34558	1872
16795	0.48704	1872
16796	0.37932	1872
16797	0.39211	1872.1
16798	0.22992	1872.8
16799	0.41808	1872.9
16800	0.41017	1872.9
16801	0.24567	1872.9
16802	0.46446	1873
16803	0.34463	1873
16804	0.32955	1873
16805	0.2756	1873.9
16806	0.34736	1873.9
16807	0.18809	1873.9
16808	0.41427	1874
16809	0.42195	1874
16810	0.38149	1874.9
16811	0.26454	1875
16812	0.62345	1875
16813	0.29272	1875
16814	0.2359	1875
16815	0.36818	1875
16816	0.48735	1875.9
16817	0.38238	1876
16818	0.28595	1876
16819	0.22392	1876.8
16820	0.25782	1876.9
16821	0.4226	1876.9
16822	0.60816	1876.9
16823	0.38431	1877
16824	0.28682	1877.1
16825	0.22373	1877.8
16826	0.16372	1877.9
16827	0.49543	1877.9
16828	0.55631	1877.9
16829	0.27961	1878
16830	0.41492	1878.9
16831	0.26674	1878.9
16832	0.32004	1878.9
16833	0.38138	1879
16834	0.40321	1879.9
16835	0.34725	1879.9
16836	0.41276	1879.9
16837	0.28327	1879.9
16838	0.31085	1879.9
16839	0.51263	1880.1
16840	0.49522	1880.9
16841	0.38292	1880.9
16842	0.41103	1880.9
16843	0.44212	1881
16844	0.62345	1881.1
16845	0.30194	1881.9
16846	0.45184	1881.9
16847	0.2718	1882
16848	0.44924	1882
16849	0.20176	1882.9
16850	0.41081	1882.9
16851	0.27715	1882.9
16852	0.55414	1882.9
16853	0.4664	1883
16854	0.39091	1883
16855	0.16617	1883.9
16856	0.39444	1883.9
16857	0.22011	1883.9
16858	0.46118	1884
16859	0.48889	1884
16860	0.40908	1884
16861	0.22713	1884.9
16862	0.5536	1885
16863	0.3513	1885
16864	0.38654	1885.1
16865	0.48292	1885.1
16866	0.23204	1885.7
16867	0.29315	1885.9
16868	0.60357	1885.9
16869	0.33855	1886
16870	0.41449	1886
16871	0.63677	1886
16872	0.28757	1886.9
16873	0.28558	1887
16874	0.61073	1887
16875	0.41671	1887
16876	0.4017	1887
16877	0.4739	1887
16878	0.47668	1887.1
16879	0.35022	1887.9
16880	0.35678	1887.9
16881	0.30982	1887.9
16882	0.46219	1887.9
16883	0.32755	1888
16884	0.58509	1888
16885	0.43285	1888.1
16886	0.3357	1888.9
16887	0.41842	1888.9
16888	0.23286	1888.9
16889	0.43508	1889
16890	0.35789	1889
16891	0.44387	1889
16892	0.36111	1890.8
16893	0.41704	1890.9
16894	0.32585	1890.9
16895	0.34237	1890.9
16896	0.29338	1891
16897	0.56442	1891.2
16898	0.53445	1891.9
16899	0.37265	1892.9
16900	0.3236	1892.9
16901	0.24606	1892.9
16902	0.29508	1892.9
16903	0.39401	1892.9
16904	0.64049	1893
16905	0.61105	1893
16906	0.30633	1893
16907	0.42928	1893
16908	0.59461	1893.9
16909	0.43717	1893.9
16910	0.58379	1893.9
16911	0.36133	1894
16912	0.29237	1894
16913	0.39455	1894
16914	0.38632	1894
16915	0.58596	1894
16916	0.28192	1894.1
16917	0.67622	1895
16918	0.51371	1895
16919	0.43128	1895.9
16920	0.54288	1895.9
16921	0.33942	1895.9
16922	0.39839	1895.9
16923	0.37665	1896
16924	0.48356	1896
16925	0.30725	1896
16926	0.42726	1896
16927	0.41617	1896
16928	0.43128	1896.9
16929	0.20525	1897
16930	0.39762	1897
16931	0.33985	1897
16932	0.28302	1897.9
16933	0.33561	1897.9
16934	0.51953	1898
16935	0.22668	1898
16936	0.34259	1898
16937	0.33474	1898.1
16938	0.46608	1898.9
16939	0.33844	1898.9
16940	0.21886	1899
16941	0.54353	1899
16942	0.35152	1899
16943	0.23738	1899.1
16944	0.22126	1899.1
16945	0.37776	1899.9
16946	0.35022	1899.9
16947	0.28181	1900
16948	0.5122	1900.1
16949	0.34747	1900.9
16950	0.31886	1900.9
16951	0.55036	1900.9
16952	0.31297	1901
16953	0.44048	1901
16954	0.3797	1901
16955	0.34768	1901.9
16956	0.3439	1901.9
16957	0.32798	1901.9
16958	0.20009	1901.9
16959	0.60938	1902
16960	0.44159	1902
16961	0.25878	1902
16962	0.39509	1902.9
16963	0.2418	1902.9
16964	0.40456	1903
16965	0.36071	1903
16966	0.3381	1903
16967	0.42065	1903.1
16968	0.40175	1903.9
16969	0.20009	1903.9
16970	0.24105	1904
16971	0.41579	1904.1
16972	0.29979	1904.9
16973	0.38195	1904.9
16974	0.22392	1905
16975	0.43674	1905
16976	0.3365	1905
16977	0.19769	1905.8
16978	0.48558	1905.9
16979	0.37395	1905.9
16980	0.35635	1905.9
16981	0.31876	1906
16982	0.53283	1906.1
16983	0.34215	1906.9
16984	0.25836	1906.9
16985	0.46075	1906.9
16986	0.31362	1906.9
16987	0.37932	1907.9
16988	0.35174	1907.9
16989	0.56943	1907.9
16990	0.33321	1907.9
16991	0.46118	1907.9
16992	0.30109	1908
16993	0.29489	1908
16994	0.32707	1909
16995	0.54548	1909
16996	0.30325	1909.1
16997	0.38675	1909.9
16998	0.30877	1910
16999	0.33583	1910
17000	0.36599	1910.1
17001	0.44833	1910.9
17002	0.25878	1910.9
17003	0.41254	1911
17004	0.38325	1911.9
17005	0.33877	1911.9
17006	0.41103	1911.9
17007	0.27046	1912
17008	0.45227	1912
17009	0.23491	1912
17010	0.62183	1912
17011	0.24332	1912
17012	0.2942	1912
17013	0.1757	1912.9
17014	0.34302	1913
17015	0.25927	1913.9
17016	0.35992	1913.9
17017	0.24414	1913.9
17018	0.43674	1913.9
17019	0.58293	1914
17020	0.29565	1914
17021	0.32339	1914
17022	0.52894	1914.1
17023	0.4479	1915
17024	0.41471	1915
17025	0.37932	1915
17026	0.42162	1915.1
17027	0.63486	1915.1
17028	0.43128	1915.9
17029	0.26364	1916
17030	0.54321	1916
17031	0.44968	1917
17032	0.33496	1917
17033	0.39433	1917
17034	0.34452	1917.9
17035	0.26186	1917.9
17036	0.38387	1918
17037	0.31075	1918
17038	0.40137	1918.9
17039	0.30912	1918.9
17040	0.43077	1919
17041	0.31479	1919
17042	0.36071	1919
17043	0.56652	1919.1
17044	0.36839	1919.9
17045	0.31965	1920
17046	0.27152	1920
17047	0.49347	1920
17048	0.31745	1920.1
17049	0.36984	1920.9
17050	0.29565	1920.9
17051	0.26837	1920.9
17052	0.65863	1921
17053	0.2929	1921
17054	0.30801	1921
17055	0.38325	1921
17056	0.54353	1921
17057	0.66308	1921
17058	0.51025	1921
17059	0.39574	1921
17060	0.61664	1921.1
17061	0.50621	1921.1
17062	0.28883	1921.9
17063	0.36984	1921.9
17064	0.52018	1922
17065	0.31554	1922
17066	0.34215	1922
17067	0.35561	1922
17068	0.28362	1922.9
17069	0.43056	1923
17070	0.28518	1923
17071	0.49044	1923
17072	0.35368	1923
17073	0.23189	1923.9
17074	0.24391	1923.9
17075	0.29726	1924
17076	0.44169	1924
17077	0.25965	1924
17078	0.45141	1924
17079	0.21647	1924
17080	0.30544	1924.9
17081	0.51025	1925
17082	0.44137	1925
17083	0.31653	1925
17084	0.56749	1925.9
17085	0.36477	1925.9
17086	0.61073	1926.9
17087	0.35476	1926.9
17088	0.44968	1927
17089	0.25301	1927.9
17090	0.33898	1928
17091	0.51198	1928.1
17092	0.3178	1928.9
17093	0.3905	1929
17094	0.56879	1929
17095	0.41775	1929
17096	0.25696	1929
17097	0.43426	1929
17098	0.23331	1929
17099	0.39008	1929
17100	0.3316	1929
17101	0.36633	1929.9
17102	0.38042	1930
17103	0.30044	1930
17104	0.27235	1930.9
17105	0.24504	1930.9
17106	0.46172	1930.9
17107	0.45033	1931
17108	0.39947	1931
17109	0.51436	1931
17110	0.61404	1933
17111	0.3177	1933.1
17112	0.30982	1933.9
17113	0.4106	1933.9
17114	0.28518	1934
17115	0.29209	1934
17116	0.30993	1934
17117	0.66973	1934
17118	0.55631	1934.9
17119	0.36071	1935
17120	0.63293	1935.1
17121	0.37525	1935.9
17122	0.51025	1936
17123	0.38584	1936.9
17124	0.21756	1936.9
17125	0.48162	1937
17126	0.33616	1937
17127	0.50896	1937
17128	0.39509	1937.9
17129	0.27036	1937.9
17130	0.16483	1938
17131	0.18576	1938
17132	0.63163	1938
17133	0.49325	1938
17134	0.40499	1938
17135	0.37766	1938
17136	0.2418	1938.9
17137	0.34778	1939
17138	0.47611	1939.1
17139	0.21866	1939.9
17140	0.24176	1939.9
17141	0.31253	1940
17142	0.28757	1940
17143	0.63812	1940
17144	0.26927	1940
17145	0.19108	1940.9
17146	0.16844	1941
17147	0.28442	1941.1
17148	0.43187	1942
17149	0.35635	1942
17150	0.53899	1942.1
17151	0.45891	1942.1
17152	0.58682	1942.1
17153	0.24504	1942.1
17154	0.58057	1942.9
17155	0.33877	1942.9
17156	0.44389	1943
17157	0.3513	1943
17158	0.31554	1943.1
17159	0.26121	1943.9
17160	0.22894	1943.9
17161	0.19483	1944
17162	0.39671	1944
17163	0.19963	1944
17164	0.19963	1944
17165	0.27342	1944.8
17166	0.28302	1945
17167	0.4479	1946
17168	0.35109	1946
17169	0.34871	1946.1
17170	0.41168	1947
17171	0.27815	1948
17172	0.35561	1948
17173	0.48356	1948
17174	0.31232	1948.1
17175	0.29338	1948.9
17176	0.47668	1948.9
17177	0.32903	1948.9
17178	0.33369	1948.9
17179	0.53185	1949
17180	0.32567	1949.1
17181	0.32133	1949.9
17182	0.37776	1949.9
17183	0.30268	1950
17184	0.33496	1950.9
17185	0.41438	1950.9
17186	0.28529	1951
17187	0.36071	1951
17188	0.38885	1951
17189	0.63163	1951.1
17190	0.54353	1951.9
17191	0.33765	1951.9
17192	0.40478	1952
17193	0.25686	1952
17194	0.57235	1952
17195	0.3609	1952
